app_name	review_text	category
Bank Jago	saya suka sekali menggunakan Bank Jago ny in....👍🏻	Positif
Bank Jago	Bagus ,sering dapat promo bulanan	Positif
Bank Jago	Ribet klo mau transfer harus pake password pake pin juga	Netral
Bank Jago	Suka	Positif
Bank Jago	Saya ganti hp karena rusak tapi pas saya login, bank jago ngirim verivikasi ke hp lama. Lha terus saya gimana loginnya woy. Sistemnya tolong diperbaiki min, terus gimana akun saya ini jadinya -_-	Negatif
Bank Jago	bagus sekali. sangat membantu.	Positif
Bank Jago	Selamat pagi, saya mau tanya apk bank jago saya kok gak bisa di buka ya ?padahal udah di update tpi tetep gak bisa di buka mohon di balas kak trimakasih	Negatif
Bank Jago	Ok	Positif
Bank Jago	𝘚𝘢𝘯𝘨𝘢𝘵 𝘮𝘶𝘥𝘢𝘩 𝘣𝘦𝘳𝘵𝘳𝘢𝘯𝘴𝘢𝘬𝘴𝘪 𝘴𝘦𝘴𝘢𝘮𝘢 𝘣𝘢𝘯𝘬 𝘭𝘢𝘪𝘯	Positif
Bank Jago	Mudah untuk transaksi Dan TDK sulit untuk membuka rekening di Bank jago	Positif
Bank Jago	Transfer² biaya adm nya murah banyak pilihan untuk top up juga sejauh ini belum ada kendala 👍💕	Positif
Bank Jago	Good	Positif
Bank Jago	Aplikasi ini di promosikan dengan motiv penipuan, bagi yg download aplikasi ini berhati-hati karena peluang penipuan sangat akurat .	Negatif
Bank Jago	masih nge bug	Negatif
Bank Jago	Bank jago sekarang untuk pengaduan sangat lelet dan penyelesaian pun lamban, ga kayak dulu apa apa gercep, sangat tidak direkomendasikan apabila perlu melakukan transaksi keuangan yang segera, apabila ada gangguan bisa repot nanti sama orang lain karena penanganannya lelet. Apa pegawainya dikurangi yaa, makanya lamban.	Negatif
Bank Jago	Uang masuk tapi tidak bisa di gunakan saldo utama tidak berubah	Negatif
Bank Jago	Untuk update sekarang sangat mengecewakan karena saya isi saldo jago tidak masuk-masuk sedangkan transaksinya berhasil tolong diperbaiki lagi	Netral
Bank Jago	Udah daftar, udah lewati tahap verifikasi ktp, wajah, smpai tahap akhir dan tunggu notif diterima. Besoknya dapat email akun ditolak. Sejak saat itu gak bisa masuk keaplikasi lagi. Mencurigakan.	Negatif
Bank Jago	saya suka pakai aplikasi jago. banyak kemudahan, efesien, kirim uang ke lain bank gratis, banyak ke untungan.	Positif
Bank Jago	bagus bgt	Positif
Bank Jago	oke dan mantap	Positif
Bank Jago	Mau tutup akun, ada email masuk, Namun, jika Kak Setio tetap ingin melakukan penutupan akun, mohon untuk konfirmasi kepada kami dan pastikan Kakak sudah memiliki sisa saldo sebesar Rp10.000,00 ya. Gimana? Kena biaya admin untuk tutup akun? Belum pernah bertransaksi loh. Cuma install, bandingin fitur fitur nya dengan aplikasi lain, dan saya tidak tertarik, makanya mau tutup akun, dan uninstall. Serius? Harus topup 10.000?	Negatif
Bank Jago	Apk buruk, narik uang susah kali ter-logout sendiri pass masuknya di katakan password unvalied pdhl password yang digunakan sama dgn password nya.. Uang saya ludes aja di bank itu, nth gmna mau login kembali, udh beberapa cara di coba malah ( akun anda terblokir ) bgsd mmg 😤👎👎👎	Negatif
Bank Jago	Apk eek jaringan bagus tapi cek saldo selalu lelet malah muncul tulisan koneksi buruk padahal pake apk lain lancar	Negatif
Bank Jago	3 kali transaksi 3 kali juga gagal dengan nomonal 11jt sekian. Dan aneh nya saldo di potong tetapi tidak masuk ke rekening tujuan. Setelah saya complain di suruh kirim data ini itu setelah isi data ini itu pun bukan nya langsung dikembalikan saldo saya malah di suruh menunggu 15 hari + 30 hari.. parah bank digital yg satu ini	Negatif
Bank Jago	Ak dah instal tapi ak cari g ada progam pinjaman🤦🤦🥴🥴	Negatif
Bank Jago	bagus tf nyah gratis	Positif
Bank Jago	Alhamdulillah	Positif
Bank Jago	Akhirnya tau kekurangan bank ini: kadang suka pending transfernya	Positif
Bank Jago	Ko saya susah login	Negatif
Bank Jago	suka banget pake jago, bisa tracking cash flow tanpa ribet!	Positif
Bank Jago	Pembayaran dengan debit di grab sering bermasalah. Pdhl dana dipastikan tersedia tp sering muncul saldo tidak cukup. Setelah Dicek mutasi ternyata kedebet dan ga selang berapa lama refund. Anehnya adalah, udah jelas kalo ada refund berarti trx gagal by system tp malah didebet lg krn kurang saldo pertrx 5000 :) Protes ke wa, dibalesin silahkan cek trx dan dipastikan saldo cukup. Hmmm Good Job jagoan emg anda	Negatif
Bank Jago	Sangat bermanfaat..	Positif
Bank Jago	Kenapa Transfer ke bank lain, lama sekali sampai nya? Update saldo di aplikasi juga lama sekali. Tampilan Rp 0 terus. Padahal mau perlu traansfer cepat. Jadi ragu mau topup saldo banyak untuk bayar2.	Negatif
Bank Jago	Engga bisa masuk, kenapa otp nya engga lewat email aja dan lebih parahnya lagi kita dapet TF dari orang malah saldo tidak masuk. Di komplain pun engga ada yang pon yang tepat. Saldo hilang tanpa ada notifikasi atau riwayat.	Negatif
Bank Jago	bagus banget	Positif
Bank Jago	👍 bagus	Positif
Bank Jago	Klo bisa real-time transaksi transfer, langsung bintang 5	Negatif
Bank Jago	Top up lama dan berbayar	Negatif
Bank Jago	Puas	Positif
Bank Jago	bank jago sama bank artos apakah sama??	Positif
Bank Jago	Setiap transaksi selalu kendala terus harus kirim email kirim email nunggu 2 hari masa tf biass nunggu 1 menit ini 2 hari dah gila	Negatif
Bank Jago	Aplikasi paling ribet,	Negatif
Bank Jago	Baguss bang jago Aman, mudah dan terpercaya	Positif
Bank Jago	fast	Positif
Bank Jago	Susah login krn hp saya reset	Negatif
Bank Jago	Keren	Positif
Bank Jago	Permisi, mau tanya cara menggantikan nomor handphone yang terdaftar di akun, karna nomor tersebut sudah tidak aktif	Positif
Bank Jago	sangat membantu untuk mengatur keuangan	Positif
Bank Jago	goood ⭐⭐⭐⭐⭐	Positif
Bank Jago	Gopay ke seabank ini bayar ... Jago Gratis ... aneh, bukannya 1 perusahaan ya ?? padahal gopay ke bank bri dll gratis loh, ternyata tdk berlaku utk semua bank ??	Netral
Bank Jago	Buka pin aja lamanya.... Dan tidak sesuai dengan promo sdh memenuhi syarat kantong utama diisi 500rb suruh nunggu 1x24jam padahal sdh nunggu 2x24jam tetep suruh bayar kartu ATM	Negatif
Bank Jago	belum terlalu paham jadi bintang 4 dlu	Positif
Bank Jago	Maju terus dalam melayani nasabah	Positif
Bank Jago	lanjutkan free admin nya.. 👍	Positif
Bank Jago	ok	Netral
Bank Jago	sejauh ini bagus	Positif
Bank Jago	adminnya pada bego laporan saya dari tanggal 25 sampai sekarang gak beres beres tolol bener	Negatif
Bank Jago	Nomor saya sudah tidak di gunakan kasih solusi untuk login kembali	Negatif
Bank Jago	Tolong CS WA DIPERBAIKI LAGIII Kalo ngajukan keluhan yg perlu melampirkan bukti foto dan perlu cepat, dimana lagi kalo gak lewat WA. Gak yakin kalo kirim email bakal cepat. Di Instagram aja lama responsnya. Masa CS WA kaya gak ngerti, aku tau ini bukan robot, ini JELAS TERTERA orang yg nanganin. Sdh dijelaskan masalahnya dari awal tapi minta dijelaskan lagi. Satu lagi, tiap transaksi berhasil TOLONG kirim lewat Email. Ini baru aja pake scan QRIS, katanya berhasil. Tpi penerima gak nerima uangnya	Negatif
Bank Jago	jago memang the best👍👍	Positif
Bank Jago	Mantab sehh..lebih ringkas..	Positif
Bank Jago	Sangat bermanfaat sekali apk nya Terimakasih tim jago	Positif
Bank Jago	Nice	Netral
Bank Jago	pelayanannya sangat baik	Positif
Bank Jago	mau login aja dibikin ribet, auto uninstall	Negatif
Bank Jago	mantap	Positif
Bank Jago	Apa ini aplikasi	Negatif
Bank Jago	Sangat bagus sekali	Positif
Bank Jago	ok	Positif
Bank Jago	pusing, Tidak bisa log in, cs di tanya jawaban itu itu aja, parah	Negatif
Bank Jago	Sangat mengecewakan pelayanannya. Saya kehilangan perangkat lama. Mau login di perangkat baru harus mengakses perangkat lama. Sedangkan perngkat lama hilang. Terus bantuan yg ditampilkan. Semua jawaban yang di pilih selalu salah. Lanjut ke hubungi admin dari via WA dan Email solusinya tidak ada. Benar-benar kecewa rasanya.	Negatif
Bank Jago	mudah dan aman,memberi kemudahan dalam bertransaksi apapun	Positif
Bank Jago	Masa saya sudah masukan akun tapi tidak bisa masuk masa saya tidak boleh beli hp baru harus pakai kode verifikasi di hp lama giman kalau hp lama rusak atau di curi uang di jago otomatis hilang jadi jangan pernah kalian simpan uang di sini kalau tidak mau hilang seperti yang saya alami	Negatif
Bank Jago	sangat membsntu	Positif
Bank Jago	sangat bagus dan membantu	Positif
Bank Jago	bagus banget bank jago	Positif
Bank Jago	buruk	Negatif
Bank Jago	Baik	Positif
Bank Jago	Cs lemot	Negatif
Bank Jago	jangan dwonload, dan uninstall aplikasi ini cs nya tidak bisa bantu kendala kita!!	Negatif
Bank Jago	Kenapa ini ada potongan rp. 5000. Padahal lagi ga ada transaksi apa2 dan ga cuma sekali...?	Negatif
Bank Jago	Puas	Positif
Bank Jago	Parah banget cuma sekedar ganti password malah akun ku di blokir	Negatif
Bank Jago	Menunggu Bank Jago jadi Bank Devisa, biar beli reksadana USD di Bibit jadi lebih mudah ;)	Positif
Bank Jago	Verifikasi dua langkah pada perangkat lain? Padahal perangkatnya hanya satu dan tidak punya perangkat lain pun tidak ada histori login di perangkat lain nik segala macem udah benar, tetep gagal. Cs tidak ada solusi. Aplikasi ngibul mau duit aja. Jangan dipakai.	Negatif
Bank Jago	asikkk banget aplikasi nya, di manja bangettt	Positif
Bank Jago	bank jago sangat mantap,cepat tanggap,proses pun cepat	Positif
Bank Jago	Aplikasi sampah taiii, kasih promo banyak alasan dan komplain jawaban tidak masuk akal, taiiiii	Negatif
Bank Jago	Ribet,saya ganti hape dan satunya saya jual,terus login di hape baru harus pakai tanya kapan terakhir transaksi dll tapi selalu salah, sekarang saya gak bisa akses akun bank jago saya karena hal itu,tolong untuk bagian itu bisa di skip	Negatif
Bank Jago	Saya nggak tau kenapa, tapi setiap transaksi selalu gagal. Padahal saldo ada, pembayaran yg dipilih jelas, dan yg mau dibeli cuma pulsa 5k. Tapi susahnya minta ampun	Negatif
Bank Jago	Tolong buat para customer nya kalo orang komplen tuh jangan di puter suruh ke email lah ke nomor wa nya lah	Negatif
Bank Jago	bgus	Positif
Bank Jago	Gopay tabunganya tdk bs difasiltasi debit card	Positif
Bank Jago	Aplikasi burikk , gak bisa log in.... Uang bisa hilang	Negatif
Bank Jago	Semoga pengajuannya bisa di setujui,	Positif
Bank Jago	⭐⭐⭐⭐⭐	Positif
Bank Jago	Aplikasi Bagus. Sangat cocok buat transfer dan top up dengan biaya layanan gratis.	Positif
Bank Jago	Belum bisa daftar, selalu muncul nomor & e-mail ini sudah terdaftar padahal baru ngunduh. Nnti dicoba lagi kalau sudah sesuai tak kasih tambah bintangnya sampe lumer 😀	Positif
Bank Jago	Ada minta pertolongan Cs nya jawabannya seperti robot memalukan, bank nasabah banyak, cs lemot amat, ngak niat sama sekali ,	Negatif
Bank Jago	Lebih di kembangkan lagi aplikasi nya👍	Positif
Bank Jago	Good	Positif
Bank Jago	pelayanan customer service paling sampah dari seluruh cs bank lainnya. tolonglah buat tim JAGO, ini kan bank digital ya, tolong seengganya tingkatin pelayanan customer service nya. saya coba pake tanya jago ngechat langsung sama agentnya, permasalahannya belum selesai tapi obrolan udah diakhiri. mending pake AI sekalian ga usah pake orang beneran deh, sudah berulang kali seperti itu.	Negatif
Bank Jago	Jago pisan	Positif
Bank Jago	pelayanan yg sangat baik terima kasih bank jago🥰🥰🥰	Positif
Bank Jago	Percobaan gagal mulu ta!	Negatif
Bank Jago	Tidak bisa verivikasi wajah sudah di uninstall sama saja	Negatif
Bank Jago	Kalau bisa ke depannya di tambah fitur E-commerce lainnya.	Positif
Bank Jago	Ada in dong fitur pinjaman	Positif
Bank Jago	bagus sekali	Positif
Bank Jago	Mantap tingkatkan trs kualitas nya saya suka	Positif
Bank Jago	Mantap, simpel dan cepat👍	Positif
Bank Jago	baik	Positif
Bank Jago	Tampilan aplikasi bagus	Positif
Bank Jago	saya membantu,	Positif
Bank Jago	susah login di verifikasi langkah 2	Positif
Bank Jago	Susah sekali masuk akun jago di perangkat baru. Perangkat lama sudah kehabisan memori penyimpanan. Mohon ganti cara verifikasi kapan terakhir transaksi dan lainnya.	Netral
Bank Jago	sangat ok	Positif
Bank Jago	bagus	Positif
Bank Jago	CS WHATSAPP NYA LELET	Negatif
Bank Jago	Mantap dapan ceban	Positif
Bank Jago	Bank Jago sangat sulit lupa password bukan di arahkan dengan mudah malah sulit via Email/ Wa pun gak ada manfaatnya nya malah suruh call	Negatif
Bank Jago	Makasi jago terbaik	Positif
Bank Jago	Terimakasih atas hadiah	Positif
Bank Jago	Mantab	Positif
Bank Jago	Kesulitan login vertifikasi 2langkah disesi pertanyaan,,,komplen via email tidak terselesaikan,,,	Negatif
Bank Jago	Paylater	Positif
Bank Jago	Cukup oke	Positif
Bank Jago	Lupa password dan Imel / nomor hp . Terus komplen nya kemana .payah bener	Negatif
Bank Jago	Mantap	Positif
Bank Jago	split kantong sangat membantu	Positif
Bank Jago	Aplikasi nya bagus bisa 1 tanggan dan cepat dengan aplikasi ini bisa memudahkan kita untuk menabung uang	Positif
Bank Jago	Bagus.. Aplikasi Cuma Mengenal Data Orang Cukup Pakai Nik Tidak Pakai Sidik Jari Cuma Karena Lupa Fasword.. Update Dong Supaya Akses Mudah Jangan Dipersulit.	Netral
Bank Jago	Ok	Positif
Bank Jago	Bagus bangat apk jago inj	Positif
Bank Jago	Sangat membantu terimakasih jago	Positif
Bank Jago	Mantap, mudah-mudahan daftar dan mudah di gunakan	Positif
Bank Jago	Jika kamu lupa memasukkan kode referal saat mendaftar di Bank Jago, sayangnya, tidak ada cara untuk memasukkannya kembali setelah proses pendaftaran selesai.	Negatif
Bank Jago	Jika kamu lupa memasukkan kode referal saat mendaftar di Bank Jago, sayangnya, tidak ada cara untuk memasukkannya kembali setelah proses pendaftaran selesai. CoPilot	Negatif
Bank Jago	Sangat mengganggu transaksi lewat tokopedia, dana yang harusnya bisa untuk cek out barang malah minta verifikasi no HP dan KTP. Gak masuk akal sama sekali. Terima kasih telah membuat transaksi saya RIBETTTTT.	Negatif
Bank Jago	Gimana caranya buka apk jika hp yg terdahulu rusak. Tidak menggunakan apk	Negatif
Bank Jago	sangat bagus proses cepat	Positif
Bank Jago	°°jago	Positif
Bank Jago	Aplikasi yang sangat bagus dan keren	Positif
Bank Jago	Nangis untuk transaksi sehari hari	Positif
Bank Jago	Tolonong bantu knp akun jago sy tdk bisa di buka	Positif
Bank Jago	saldo kepotong terus, 4x berturut-turut, gak main-main pemotonganya, gak jelas dan merugikan.	Negatif
Bank Jago	pelayanan bagus dan ramah mudah di mengerti	Positif
Bank Jago	Mantul	Positif
Bank Jago	Ya ngaheseuken	Positif
Bank Jago	mantap tap tap	Positif
Bank Jago	Ok	Netral
Bank Jago	mantap bank jago transaksi lebih muda apk nya sangat bagus dan membantu. sukses terus bangjago	Positif
Bank Jago	Saya keceqa 5dk bisa buka apk nya	Positif
Bank Jago	Ini apk sampah	Negatif
Bank Jago	Knp saya tdk bisa verifikasi vidiocall Ad tulisan terjadi kesalahan	Positif
Bank Jago	apk kaga jelas,,,uang sy terpotong tp saldo ga masuk.tokai....uang sy ga kembali.ht2 pake apk jago....sebelum anda rugi...	Negatif
Bank Jago	apk gajls ngleg apus data saya,saya udah uninstall tgl 26 Juli 2024	Negatif
Bank Jago	Penipuan reel gak bohong nanti bahaya ke no KTP kalian kawan jangan percaya ke apk ini aku sudah buat akun 2 hari sudah GK bisa di masuki lagi	Negatif
Bank Jago	Kenapa sekarang kalau transaksi pakai password? Udah bener dan enak pakai M-PIN malah pakai password segala, jadi kekunci gara-gara salah 1 karakter doang. 😬	Netral
Bank Jago	Trimakasih	Positif
Bank Jago	Jago ok	Positif
Bank Jago	Josd lah	Positif
Bank Jago	Semoga tetap konsisten dengan gratis biaya bulanan.	Positif
Bank Jago	Pas mau verifikasi wajah selalu keluar sendiri dari aplikasi banyak bug nya	Negatif
Bank Jago	Bank jago sebenarnya bagus dan amanah, cuma 1 yang gak bisa : pinjam uang. Itu aja selebihnya bagus. Kalau bisa pinjak uang nanti aku tambahin bintangnya. Thanks	Positif
Bank Jago	Aplikasi tidak berguna, verifikasi payah, gak kaya bank digital lain	Negatif
Bank Jago	Lebih mudah dengan dompet jago.... Semua jadi satu......	Positif
Bank Jago	Alhamdulillah sudah bisa Investasi di stockbit menggunakan rekening RDN Jago syariah	Positif
Bank Jago	Bgus dan aman	Positif
Bank Jago	Aku suka aplikasinya	Positif
Bank Jago	Terlalu banyak aplikasi yg ga guna	Negatif
Bank Jago	Tampilan Jago tidak muncul di layar	Positif
Bank Jago	Sangat puas sekali sama bank jago, karena mudah di pahami dan fleksibel.	Positif
Bank Jago	ok	Positif
Bank Jago	Mudah digunakan dan costumer service nya fast respon	Positif
Bank Jago	Apa apaan, beberapa kali transaksi duit ditilep blm balik. Slow respon sekali, email yh jawab bot. Sangat sangat tidak rekomendasi. Bintang saya rubah kalo ada penyelesaian, uang hilang sangat tidak aman	Negatif
Bank Jago	Ok	Positif
Bank Jago	Saya sangat puas pakai bank jago	Positif
Bank Jago	login ribet, pertanyaan keamanannya susah di jawab,chat CS ga membantu	Negatif
Bank Jago	Pake level segala lagi	Negatif
Bank Jago	kena biaya debet, padahal kartu sudah dihapus malah nyedot kantong utama. saya balik pakai jago kalau masalah ini sudah teratasi 🙏	Negatif
Bank Jago	Yang kasih bintang 4 hanya admin dan croninya kayaknya ini, ga jadi lah instal lagi, pernah dulu instal guna Bayar-bayar parkir di Mall tertentu dan berakhir kacau juga.	Netral
Bank Jago	Ok banget sangat membatu	Positif
Bank Jago	sangat membantu banget	Positif
Bank Jago	Okeh	Positif
Bank Jago	baik	Positif
Bank Jago	Mantap	Positif
Bank Jago	Ok	Positif
Bank Jago	Mantap	Positif
Bank Jago	Hp saya hilang, dan saya gabisa login di hp baru karena harus verifikasi 2 langkah dan gaada cara lain selain menjawab pertanyaan (saya sudah lama kapan terakhir transaksi bank jago) dan hp saya hilang jadi tidak bisa konfirmasi iya, sedangkan daftar pake nomor dan email lain tidak bisa	Negatif
Bank Jago	INTEGRITAS AND COMMITMENT.!	Positif
Bank Jago	Maaf ini saya mau masuk ke akun bank jago saya kok ga bisa ya 🙏	Netral
Bank Jago	Coba dulu ah	Positif
Bank Jago	Aplikasi yang sangat membantu	Positif
Bank Jago	Mantap	Positif
Bank Jago	Good	Positif
Bank Jago	Sangat puas,apl ny enteng	Positif
Bank Jago	Kenapa saya harus mempunyai saldo 10.000.00 baru bisa penghapusan account apakah itu bukan pemerasan sangat tidak buruk	Positif
Bank Jago	mantap	Positif
Bank Jago	"Knp susah banget verifikasi foto nya aneh, tulisan berhasil tp tiba"" logout sendiri. Login lg disuru verifikasi lg"	Netral
Bank Jago	Min aku kan pake jago, nah kebetulan no. Hpnya ke ganti dan udah ga kepake, aku coba masuk lupa sandi tapi kodenya masuk ke nomor yang lama, gimana cara ngatasinnya ya	Positif
Bank Jago	Pelayanan nya lambat	Negatif
Bank Jago	Aplikasi sampah kurang akurat Seharusnya kalo mau hapus akun Bisa	Negatif
Bank Jago	Bisa setor tunai di semua ATM dong boss	Positif
Bank Jago	Sangat. Hebat	Positif
Bank Jago	Mantap	Positif
Bank Jago	Sudah jauh kebih baik. pake buat belanja seringnya sih. enak banget emang kalo buat paje belanja. udah lebih mudah top up ama pembayarannya juga.	Positif
Bank Jago	Blm prnah	Positif
Bank Jago	Login aja gak bisa.. jawab pertanyaan udah bener tetep aja salah hadehh.. cs aja dipersulit pake nomor telpon biasa.	Negatif
Bank Jago	baik sangat dan terbantu, jago memang bagus	Positif
Bank Jago	kak bantu saya saya salah isi password 3 kali ,lalu aplikasi saya ditutup. bagaimana saldo saya ada banyak kak disitu 😭😭😭 hubungi cs ngak direspon	Negatif
Bank Jago	Juosss dan terpercaya	Positif
Bank Jago	Merugikan pengguna	Negatif
Bank Jago	Aq sngt suka	Positif
Bank Jago	asli ini bank nya bagus bangett... cuma kurang kantor dan teller	Positif
Bank Jago	Tiba-tiba rekening diblokir kagak jelas	Negatif
Bank Jago	kenapa sya tidak bisa gunakan aplikasi bank jago?	Positif
Bank Jago	Fitur UI mudah dipahami, dan sangat membantu transaksi	Positif
Bank Jago	Sejauh ini fiturnya mudah dipahami dan nyaman dipakai, gak ribet dan lebih efisien dalam pembagiannya	Positif
Bank Jago	Menyala bank jago mantap dapat hadiah 55 rb	Positif
Bank Jago	GIMANA CERITAnya HP Yg digunakan 1 trus uninstal apk Karna cek software , download lgindan login minta verif 2 langkah tpi di email gknada masuk gmnaa ceritanyaa HALOOOOO	Negatif
Bank Jago	Mantap sangat membantu dan simpel	Positif
Bank Jago	bagus sekali	Positif
Bank Jago	oke banget	Positif
Bank Jago	Cara ganti nomer akun jago yang hilang atau tidak terpakai lagi gimana caranya min mohon bantuannya......	Netral
Bank Jago	Aplikasih mantap deh pokok nya	Positif
Bank Jago	Aku kecewa sama bank jago sampai sekarang gak bisa login lagi dikarenakan gak aktif no hp .. persyaratan dan berkas udah saya persiapkan tetap juga gak bisa udah saya tanda tangan atas materai tatap gak biasa	Negatif
Bank Jago	Untuk bank jago ngga bisa apa lupa password kirim otp ngga usah di kirim ke wa. Aturan sediakan pilihan antaranya email, dan SMS .	Negatif
Bank Jago	udah isi saldo tapi level nya gak otomatis kebaca lawak 🤣🤣	Negatif
Bank Jago	Good	Positif
Bank Jago	great	Positif
Bank Jago	Mantap.	Positif
Bank Jago	Cara log in nya ribet harus pake perangkat lain buat konfirmasi, trus udah masukin NIK masih disuruh ngisi pertanyaan yg kita bisa aja lupa, akhirnya mentok harus ngehubungi bank jagonya yg suka dibales pake bot jadi gak nemuin solusi, akhirnya akunnya gak bisa kebuka deh. Harusnya bisa kaya bank sebelah yang kalo gak bisa konfirmasi dari perangkat lain bisa pakai NIK sudah bisa log in	Negatif
Bank Jago	Aplikasi bank jago yg paling the best	Positif
Bank Jago	Bank Jago sangat bermanfaat :)	Positif
Bank Jago	"Paling ga suka ama cs nya kerja nya ga becus, masa selalu setiap ada promo bayar tagihan atau pulsa ga pernah otomatis langsung masuk, selalu harus nanya dulu ""kenapa saya ga dapet cashback"" Baru di kasih, terus sekarang kek gitu lagi harus nanya dulu, parahnya sekarang malah ga di kasih, alesannya ""itu kan 5000 pertama"", dan ""sedangkan kaka transaksi di tgl 8 juli karena promonya pertgl 25"" Padahal dari tgl 25 sampai 8 juli tuh masih masa promo, bahkan sampai tgl 10, alesan aja emg, pemales"	Negatif
Bank Jago	Ini bank apaan? kok semena2 nya memblokir akun nasabah tampak sebab,hati2 kalau nabung disini,cara menyelesaikan keluhan konsumen sangat ribet,dan sampai berminggu2,juga belum terselesaikan, dikira nyaman nabung disini malah diluar dugaan,sangat dan sangat kecewa,akun diblokir Tampa Sebab dan tidak bisa digunakan,benar2 kecewa dan menyesal nabung disini,mna peran OJK dan BI untuk mangawasi bank seperti ini..	Negatif
Bank Jago	Terimakasih aplikasi ini sangat membantu saya...?	Positif
Bank Jago	MANTAP. Suka dgn kombo GoPay-nya. Jd enak transaksi bisa dua2nya dipake sesuai kebutuhan. Ada misi dapet Cuan pula. Cuma masih ada bug: gambar gak muncul & bikin kartu eror terus..	Positif
Bank Jago	Bagus	Positif
Bank Jago	Fiturnya lengkap dan mudah	Positif
Bank Jago	Gak bisa masuk	Negatif
Bank Jago	Menurut saya cs dibak jago pelayananya ramah banget, dan akhirnya saya bisa login lagi, thanks	Positif
Bank Jago	Memudahkan saya untuk banyak kantong celengan dan pembayaran apapun	Positif
Bank Jago	good	Positif
Bank Jago	Untuk Aplikasi Sudah Lumayan Bagus Mohon Ditambahkan Lagi Fitur Fitur Yang Lebih Lengkap Lagi Terimakasih Bank Jago Untuk UI/UX Nya Mohon Ditingkatkan Lagi	Positif
Bank Jago	Keren banget	Positif
Bank Jago	mantap	Positif
Bank Jago	"Cuma gara-gara hp ke riset, pas selesai di unduh lagi, mau masuk aja susah, terlalu di persulit, harus verifikasi 2 langkah segala macem, udah isi data tetep saja ada notifikasi "" gagal login "" malah di suruh hubungi no cs hotline, Ya udah lah, mending di uninstall lagi aja 😞😞😞"	Negatif
Bank Jago	Kenapa pas buwat Selfi udah selesai langsung keluwar dengan sendirinya	Negatif
Bank Jago	Masa di suruh Selfi trus .. Kpn di acc nya	Netral
Bank Jago	Alhamdulillah tambah berkah	Positif
Bank Jago	Hapus	Negatif
Bank Jago	Mantap pokonya aplikasi ini Joss pokonya ❤️	Positif
Bank Jago	Karena bank jago akrihnya punya rekening Bank!	Positif
Bank Jago	Keren	Positif
Bank Jago	Sudah ku duga. Pasti pengajuan di tolak. Nyuruh Download apk nya. Pake syariah pula lg. Tau2 BOHONGAN. Apk gk jelas jg. tu ulasan2 uda rekan2 kau min. Di hebat2kn, di jago2kn apk ini spy bny yg download. Min, klo mau cari cuan yg serius min. Jgn kau buat org patah semangat. Aq berdoa utk pembuat admin ini smoga kelak anak cucumu tidak smpe di ditipu org lain jg dan akhirnya stress lalu bunuh diri.	Negatif
Bank Jago	Mudah simple beanfaat	Positif
Bank Jago	Kocak ,g bisa login lantaran harus verifikasi kode di hp lama , Lah hp nya aja udah di jual. Padahal sebelom di jual udah di logout , anehnya masih minta kode dari hp lama.	Negatif
Bank Jago	Gangguan terus	Negatif
Bank Jago	jago selalu terdepan	Positif
Bank Jago	Terima kasih jago... kalau dibilang paket lengkap sih ini.. 💯💯💯💯	Positif
Bank Jago	Pakai jago sih udh 4-6 tahunan. Cm kadang duitnya cm singgah aja. Kluar masuk 🥲. Tp beneran asli kalau ada promo cashback	Positif
Bank Jago	bintang 1 dulu karena transaksi selalu pending, struk nya ga muncul. udah nanya cs harus logout masa iya tiap transfer harus logout untuk dapat struk nya. tolong diperbaiki secepatnya.	Negatif
Bank Jago	wajib punya si	Positif
Bank Jago	Suka sama fitur kantong nya, tapi kenapa ya kalau ada kredit atau debit harus di refresh dulu baru kelihatan	Positif
Bank Jago	ok	Positif
Bank Jago	bagus.	Positif
Bank Jago	Gimana caranya buat atm	Positif
Bank Jago	Saya puas	Positif
Bank Jago	Tolong kasih opsi verifikasi login via SMS, jangan WhatsApp only itu nyusahin pengguna buat login, bagaimana kalo nomor nya di blokir oleh WhatsApp karena akhir-akhir ini WhatsApp sering blokir pengguna tanpa sebab terutama di tipe-tipe hp android lama dan lalu nomor tersebut cuma bisa digunakan untuk Telepon, SMS, Internet? :(	Netral
Bank Jago	Terbaik wes pokoknya	Positif
Bank Jago	dpt cashback 🥰	Positif
Bank Jago	Sangat baik sekali.... Dan sangat membantu...	Positif
Bank Jago	saya mau daftar ke bank jago kok ngk bisa ya	Negatif
Bank Jago	Makasi atas aplikasi nya	Positif
Bank Jago	Lebih enak pakai seabank. Setiap transaksi keluar selalu ada notifikasi di email. Tapi di bank jago tidak ada cuman notifikasi sampah.. yang selalu muncul	Negatif
Bank Jago	bagus	Positif
Bank Jago	Kenapa sampai saat ini masalah transaksi syaa belum di proses jga dari tgl 11-07-2024 seribet itu kah permaslaahnya sampai skrng belum bisa terselesaikan. Mohon agar segera diselesaikan. Terimakasih	Negatif
Bank Jago	Haloo. Terimakasii sudah membuat apk jago syariah benar benar membantu saya banget untuk manage keuangan. Jaya selalu jagooo	Positif
Bank Jago	Mantap Transaksi Muda Gak Bikin Ribet	Positif
Bank Jago	Mantap	Positif
